device_id,location,ts,temp_c,hum_rel,cpu_pct,status
device-01,MAD-DC,2025-07-08 10:00:00,23.47218663374953,42.9089574677885,39.36638448858856,OK
device-01,MAD-DC,2025-07-08 11:00:00,23.363413274536242,38.922075146371554,30.542216389701878,OK
device-01,MAD-DC,2025-07-08 12:00:00,24.19568549172091,40.05540291350577,45.6947395405536,FAIL
device-01,MAD-DC,2025-07-08 13:00:00,26.01930505235228,38.06889204037127,28.673552852437176,WARN
device-01,MAD-DC,2025-07-08 14:00:00,24.681801997190153,37.576557076074224,36.50792933420259,OK
device-01,MAD-DC,2025-07-08 15:00:00,24.302131070481018,41.854574479209205,43.73810294778919,OK
device-01,MAD-DC,2025-07-08 16:00:00,23.479827894134573,35.35801068876161,36.348360762190936,OK
device-01,MAD-DC,2025-07-08 17:00:00,25.020531369919663,40.79134049266313,28.433432630716663,OK
device-01,MAD-DC,2025-07-08 18:00:00,22.387895096808002,35.830606894399956,49.688749823126884,OK
device-01,MAD-DC,2025-07-08 19:00:00,24.79037959119851,38.48023073898871,47.65807364472284,OK
device-01,MAD-DC,2025-07-08 20:00:00,21.56256292065453,37.83231754777463,46.170168721177546,OK
device-01,MAD-DC,2025-07-08 21:00:00,23.48114221000936,34.280881361776935,38.84989607771563,OK
device-01,MAD-DC,2025-07-08 22:00:00,21.87513342036473,34.208497493209244,44.90853460590419,OK
device-01,MAD-DC,2025-07-08 23:00:00,23.20810785228482,41.760690695020195,47.160893553546785,WARN
device-01,MAD-DC,2025-07-09 00:00:00,23.332135554428984,42.73204418461784,33.76078121769921,FAIL
device-01,MAD-DC,2025-07-09 01:00:00,23.672072976676333,40.28673575360068,35.0966055125413,OK
device-01,MAD-DC,2025-07-09 02:00:00,23.76309595864918,36.99438049197389,27.95128836721377,OK
device-01,MAD-DC,2025-07-09 03:00:00,21.70532305212982,,47.207406443033705,OK
device-01,MAD-DC,2025-07-09 04:00:00,25.52158773574232,40.37862635167716,29.655314617050124,OK
device-01,MAD-DC,2025-07-09 05:00:00,22.206549057716412,35.72797817983276,19.051198394680323,OK
device-01,MAD-DC,2025-07-09 06:00:00,23.25315677514317,38.14441865085171,36.85776955312814,FAIL
device-01,MAD-DC,2025-07-09 07:00:00,22.49742109737265,39.614372124167986,37.14819197887239,OK
device-01,MAD-DC,2025-07-09 08:00:00,22.846788469615415,40.15936431743538,42.46260508999137,OK
device-01,MAD-DC,2025-07-09 09:00:00,23.738416336263285,39.68276578436385,40.316160935738594,OK
device-01,MAD-DC,2025-07-09 10:00:00,21.922984570979512,43.09170614957555,35.0267635005787,OK
device-01,MAD-DC,2025-07-09 11:00:00,22.869085821090685,,50.230727499506294,OK
device-01,MAD-DC,2025-07-09 12:00:00,22.69077920267441,39.196096192379954,38.141545118547846,OK
device-01,MAD-DC,2025-07-09 13:00:00,22.64348390700043,43.86920550090757,37.321967909938785,OK
device-01,MAD-DC,2025-07-09 14:00:00,25.60799630516514,39.647671638761274,,OK
device-01,MAD-DC,2025-07-09 15:00:00,22.965109226060097,37.09365457965169,18.205149515816323,OK
device-01,MAD-DC,2025-07-09 16:00:00,25.23338558646644,40.569088050790455,52.27204227437241,OK
device-01,MAD-DC,2025-07-09 17:00:00,26.078393254883647,38.52058010397472,29.861672976399817,OK
device-01,MAD-DC,2025-07-09 18:00:00,22.942758676979455,40.895469576563926,38.848281771716856,OK
device-01,MAD-DC,2025-07-09 19:00:00,24.8322257389606,37.935734881761654,29.53742575457879,OK
device-01,MAD-DC,2025-07-09 20:00:00,25.825941760851475,39.740016619304306,32.76069732266372,WARN
device-01,MAD-DC,2025-07-09 21:00:00,22.260196028346257,42.5010644055328,31.330154277509504,OK
device-01,MAD-DC,2025-07-09 22:00:00,23.22769685469823,40.62874045169498,36.281789935328874,OK
device-01,MAD-DC,2025-07-09 23:00:00,24.829705470619626,37.852834495519176,25.486847566331996,OK
device-01,MAD-DC,2025-07-10 00:00:00,22.878932248842833,39.689599766041695,26.357560579216155,OK
device-01,MAD-DC,2025-07-10 01:00:00,22.597581432410216,31.839095512306827,50.48619831495373,WARN
device-01,MAD-DC,2025-07-10 02:00:00,24.30476087207578,38.66636288051128,30.122437022884718,OK
device-01,MAD-DC,2025-07-10 03:00:00,24.643001470302615,41.618288968311475,33.61447121918751,WARN
device-01,MAD-DC,2025-07-10 04:00:00,22.3339078424626,38.88920089349787,18.65827584950785,WARN
device-01,MAD-DC,2025-07-10 05:00:00,25.143993344963114,41.48472123619875,30.939900484097524,OK
device-01,MAD-DC,2025-07-10 06:00:00,22.24274422732717,36.35860248152439,36.975765963227396,OK
device-01,MAD-DC,2025-07-10 07:00:00,24.239746134236167,42.97105243237739,38.62917741154233,OK
device-01,MAD-DC,2025-07-10 08:00:00,25.62275466422309,39.21445657999496,19.68144654960523,OK
device-01,MAD-DC,2025-07-10 09:00:00,26.853711885594244,36.36216923653588,30.018570326497937,OK
device-01,MAD-DC,2025-07-10 10:00:00,,36.776471635437325,35.54747314413716,OK
device-01,MAD-DC,2025-07-10 11:00:00,,40.00108741171887,30.439027872315563,OK
device-01,MAD-DC,2025-07-10 12:00:00,24.294109764410265,37.557717806405684,38.525535943520204,OK
device-01,MAD-DC,2025-07-10 13:00:00,23.2586585559872,42.26922481138252,40.039211629425,OK
device-01,MAD-DC,2025-07-10 14:00:00,21.80304280342775,39.58140732615167,36.67415835409375,OK
device-01,MAD-DC,2025-07-10 15:00:00,24.901175316873765,40.148694282958076,,OK
device-01,MAD-DC,2025-07-10 16:00:00,23.408665383500754,34.132923933926534,28.53042304447261,OK
device-01,MAD-DC,2025-07-10 17:00:00,24.1871516304269,40.42986483956389,38.59471657582686,OK
device-01,MAD-DC,2025-07-10 18:00:00,24.577827032833135,37.366143032677805,27.841392356171653,OK
device-01,MAD-DC,2025-07-10 19:00:00,25.471481505190592,43.46153846839726,23.2770721722259,OK
device-01,MAD-DC,2025-07-10 20:00:00,24.03393564918342,33.63808879582716,54.361276667219144,OK
device-01,MAD-DC,2025-07-10 21:00:00,23.350561425887157,39.56189337515834,46.89309750604306,OK
device-01,MAD-DC,2025-07-10 22:00:00,23.043890660141138,33.34379475084327,41.434180752203844,OK
device-01,MAD-DC,2025-07-10 23:00:00,24.230886182844785,38.95186322906997,56.2268268776339,OK
device-01,MAD-DC,2025-07-11 00:00:00,25.854740763774114,35.66953361463189,28.472572669257815,OK
device-01,MAD-DC,2025-07-11 01:00:00,22.425212236210054,38.39936359763735,29.211740772480425,OK
device-01,MAD-DC,2025-07-11 02:00:00,22.99829541339786,41.71758952240561,38.313693910138134,OK
device-01,MAD-DC,2025-07-11 03:00:00,23.531413646667723,35.43744234036659,33.065723653759704,OK
device-01,MAD-DC,2025-07-11 04:00:00,26.47772792063234,35.670933776347,29.46625589159377,OK
device-01,MAD-DC,2025-07-11 05:00:00,27.354040766364673,36.57377201654189,48.99908704625395,OK
device-01,MAD-DC,2025-07-11 06:00:00,25.46331527302387,40.60927090482656,27.291732970063695,OK
device-01,MAD-DC,2025-07-11 07:00:00,22.372031661988142,39.868916882730566,33.962293914200366,OK
device-01,MAD-DC,2025-07-11 08:00:00,24.544977174372416,38.49276033719836,41.16288920948082,WARN
device-01,MAD-DC,2025-07-11 09:00:00,24.959415400470697,39.88284032080087,36.577573293741885,OK
device-01,MAD-DC,2025-07-11 10:00:00,23.944312641796138,37.63038175737912,45.31256316541485,OK
device-01,MAD-DC,2025-07-11 11:00:00,23.792946043164815,38.93109339080427,36.54290009438561,OK
device-01,MAD-DC,2025-07-11 12:00:00,22.934187756024844,34.14638531743626,28.435199124237784,OK
device-01,MAD-DC,2025-07-11 13:00:00,24.046393493147217,36.87830753470031,50.0332086087319,OK
device-01,MAD-DC,2025-07-11 14:00:00,25.575184136341193,42.17097612480699,25.87714365732665,OK
device-01,MAD-DC,2025-07-11 15:00:00,24.578365952332593,39.50702098900046,42.738840365116864,OK
device-01,MAD-DC,2025-07-11 16:00:00,25.004419738433967,37.46040003297811,13.966088119021329,OK
device-01,MAD-DC,2025-07-11 17:00:00,21.859365816064503,39.68745304274792,32.66498897963427,OK
device-01,MAD-DC,2025-07-11 18:00:00,26.399941056910745,38.81003289685594,36.62130378249411,OK
device-01,MAD-DC,2025-07-11 19:00:00,24.88487278387654,37.99517288875449,55.41224726888956,OK
device-01,MAD-DC,2025-07-11 20:00:00,23.967586259354704,33.71839098478426,37.65635117820982,OK
device-01,MAD-DC,2025-07-11 21:00:00,24.696542311449843,41.36984281423358,35.890787357117766,OK
device-01,MAD-DC,2025-07-11 22:00:00,26.17561293592178,44.484137028812825,27.57644856388089,OK
device-01,MAD-DC,2025-07-11 23:00:00,23.89635163560727,36.810065098381884,21.839011294717423,OK
device-01,MAD-DC,2025-07-12 00:00:00,23.75444484045684,,47.80592340273911,OK
device-01,MAD-DC,2025-07-12 01:00:00,24.7898805879899,39.20496502151154,33.5395635753289,OK
device-01,MAD-DC,2025-07-12 02:00:00,24.115316431875055,38.212448199220944,28.33967089436138,OK
device-01,MAD-DC,2025-07-12 03:00:00,23.50724750073549,41.47012696003572,32.47383973779711,OK
device-01,MAD-DC,2025-07-12 04:00:00,23.52954986467217,38.40831311366514,34.36698124216895,OK
device-01,MAD-DC,2025-07-12 05:00:00,23.472673216030223,41.78251493977752,31.40581733849709,OK
device-01,MAD-DC,2025-07-12 06:00:00,24.38059821696439,42.28170033844082,28.57993332028939,OK
device-01,MAD-DC,2025-07-12 07:00:00,23.7653660595533,40.10096534509907,38.67676304749109,OK
device-01,MAD-DC,2025-07-12 08:00:00,23.893651900904892,40.38385042279408,33.975337605077115,OK
device-01,MAD-DC,2025-07-12 09:00:00,24.89731024104694,37.562940430292606,39.26632493740925,OK
device-01,MAD-DC,2025-07-12 10:00:00,23.17012530020793,39.05337106696614,38.01564903229523,OK
